TranNo,TranDate,CustomerID,CustomerTitle,Amount,TranType,TranOrder,DestinationRefNo
2021-000832,28/09/2020,3687,Lahore Pak Traders ,-50000.0,Receipt,1,275
2021-000831,29/09/2020,3687,Lahore Pak Traders ,-55000.0,Receipt,1,275
CCN2021-000264,29/09/2020,3687,Lahore Pak Traders ,-11500.0,CrNote,4,275
2021-000746,30/09/2020,3687,Lahore Pak Traders ,355068.0,Invoice,4,275
CCN2021-000267,30/09/2020,3687,Lahore Pak Traders ,-25616.0,CrNote,4,275
2021-000722,01/10/2020,3687,Lahore Pak Traders ,96000.0,Invoice,4,275
2021-000878,01/10/2020,3687,Lahore Pak Traders ,-150000.0,Receipt,1,275
2021-000766,05/10/2020,3687,Lahore Pak Traders ,79080.0,Invoice,4,275
2021-000944,05/10/2020,3687,Lahore Pak Traders ,-100000.0,Receipt,1,275
2021-000913,06/10/2020,3687,Lahore Pak Traders ,-100000.0,Receipt,1,275
2021-000935,08/10/2020,3687,Lahore Pak Traders ,-70000.0,Receipt,1,275
2021-000956,10/10/2020,3687,Lahore Pak Traders ,-75000.0,Receipt,1,275
2021-000852,12/10/2020,3687,Lahore Pak Traders ,79200.0,Invoice,4,275
CCN2021-000297,12/10/2020,3687,Lahore Pak Traders ,-54516.0,CrNote,4,275
2021-000869,14/10/2020,3687,Lahore Pak Traders ,76790.4,Invoice,4,275
2021-001020,15/10/2020,3687,Lahore Pak Traders ,-70000.0,Receipt,1,275
2021-001021,15/10/2020,3687,Lahore Pak Traders ,-75000.0,Receipt,1,275
2021-000907,16/10/2020,3687,Lahore Pak Traders ,270336.0,Invoice,4,275
2021-001092,19/10/2020,3687,Lahore Pak Traders ,-60000.0,Receipt,1,275
2021-001118,20/10/2020,3687,Lahore Pak Traders ,-60000.0,Receipt,1,275
CCN2021-000326,21/10/2020,3687,Lahore Pak Traders ,-35116.0,CrNote,4,275
2021-000970,22/10/2020,3687,Lahore Pak Traders ,132110.4,Invoice,4,275
2021-001161,22/10/2020,3687,Lahore Pak Traders ,-11484.0,Receipt,1,275
2021-001166,26/10/2020,3687,Lahore Pak Traders ,-50000.0,Receipt,1,275
2021-001162,27/10/2020,3687,Lahore Pak Traders ,-34499.0,Receipt,1,275
2021-001054,28/10/2020,3687,Lahore Pak Traders ,119312.0,Invoice,4,275
2021-001243,28/10/2020,3687,Lahore Pak Traders ,-60000.0,Receipt,1,275
2021-001244,31/10/2020,3687,Lahore Pak Traders ,-100000.0,Receipt,1,275
2021-001277,03/11/2020,3687,Lahore Pak Traders ,-50000.0,Receipt,1,275
2021-001101,04/11/2020,3687,Lahore Pak Traders ,92123.14,Invoice,4,275
2021-001102,04/11/2020,3687,Lahore Pak Traders ,92123.14,Invoice,4,275
2021-001103,04/11/2020,3687,Lahore Pak Traders ,185640.0,Invoice,4,275
2021-001104,04/11/2020,3687,Lahore Pak Traders ,55080.0,Invoice,4,275
2021-001126,05/11/2020,3687,Lahore Pak Traders ,92123.12,Invoice,4,275
2021-001296,05/11/2020,3687,Lahore Pak Traders ,-50000.0,Receipt,1,275
2021-001144,07/11/2020,3687,Lahore Pak Traders ,134459.39,Invoice,4,275
2021-001307,07/11/2020,3687,Lahore Pak Traders ,-50000.0,Receipt,1,275
CCN2021-000354,09/11/2020,3687,Lahore Pak Traders ,-51684.0,CrNote,4,275
2021-001270,10/11/2020,3687,Lahore Pak Traders ,-29964.0,Receipt,1,275
2021-001360,12/11/2020,3687,Lahore Pak Traders ,-50000.0,Receipt,1,275
2021-001436,14/11/2020,3687,Lahore Pak Traders ,-65000.0,Receipt,1,275
2021-001263,16/11/2020,3687,Lahore Pak Traders ,32640.0,Invoice,4,275
2021-001264,16/11/2020,3687,Lahore Pak Traders ,5440.0,Invoice,4,275
2021-001265,16/11/2020,3687,Lahore Pak Traders ,126000.0,Invoice,4,275
2021-001437,16/11/2020,3687,Lahore Pak Traders ,-60000.0,Receipt,1,275
2021-001247,17/11/2020,3687,Lahore Pak Traders ,59746.17,Invoice,4,275
2021-001459,18/11/2020,3687,Lahore Pak Traders ,-65000.0,Receipt,1,275
2021-001281,19/11/2020,3687,Lahore Pak Traders ,46061.57,Invoice,4,275
2021-001282,19/11/2020,3687,Lahore Pak Traders ,46061.56,Invoice,4,275
2021-001318,20/11/2020,3687,Lahore Pak Traders ,63000.0,Invoice,4,275
2021-001319,20/11/2020,3687,Lahore Pak Traders ,119680.0,Invoice,4,275
2021-001571,20/11/2020,3687,Lahore Pak Traders ,-108275.0,Receipt,1,275
CCN2021-000390,21/11/2020,3687,Lahore Pak Traders ,-46131.0,CrNote,4,275
2021-001359,24/11/2020,3687,Lahore Pak Traders ,168640.0,Invoice,4,275
2021-001377,25/11/2020,3687,Lahore Pak Traders ,100800.0,Invoice,4,275
2021-001378,25/11/2020,3687,Lahore Pak Traders ,32640.0,Invoice,4,275
2021-001396,26/11/2020,3687,Lahore Pak Traders ,65280.0,Invoice,4,275
2021-001397,26/11/2020,3687,Lahore Pak Traders ,48960.0,Invoice,4,275
2021-001507,26/11/2020,3687,Lahore Pak Traders ,-65000.0,Receipt,1,275
CCN2021-000400,26/11/2020,3687,Lahore Pak Traders ,-27642.0,CrNote,4,275
2021-001522,28/11/2020,3687,Lahore Pak Traders ,-100000.0,Receipt,1,275
2021-001523,28/11/2020,3687,Lahore Pak Traders ,-85000.0,Receipt,1,275
2021-001588,30/11/2020,3687,Lahore Pak Traders ,-75000.0,Receipt,1,275
2021-001469,03/12/2020,3687,Lahore Pak Traders ,221544.0,Invoice,4,275
