Transaction Date,Supplier Title,Supplier Category,Project Title,Currency Title,Type Title,Godown Title,Category Title,Class Title,Brand Title,Item Title,Unit Title,Item Description,Quantity,Rate,Gross Amount,SalesTax Amount,Net Amount
8/23/2019,MEIHUA GROUP INTERNATIONAL TRADING (HONG KONG) LIMITED,International Supplier,None,PAK Rupee,iplusG,Factory Warehouse,foodChem,seasoning,raw material,I+G,kg,DISODIUM 5'-RIBONUCLEOTIDE QTY 3 MT AT THE RATE OF CNY:89960/MT CFR KARACHI PORT,3000.0,89.96,269880.0,0.0,269880.0
8/27/2019,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,powderGarlic,Factory Warehouse,vegetable powder,seasoning,raw material,Garlic Powder Local,kg,garlic powder 50kg,50.0,360.0,18000.0,0.0,18000.0
8/27/2019,Vendor cash partys,SERVICES,None,PAK Rupee,powderGinger,Factory Warehouse,vegetable powder,seasoning,raw material,ginger powder (Sounth),kg,ginger powder 50kg,39.0,550.0,21450.0,0.0,21450.0
8/27/2019,Sultan Chemicals,Local Supplier,None,PAK Rupee,CocoaPowder,Factory Warehouse,milkAndProteins,chocolate,raw material,Cocoa Powder,kg,cocoa powder 50 bags,1250.0,485.47,606837.5,103162.38,709999.88
8/27/2019,Hussain Can,PACKING MATERIAL,None,PAK Rupee,cakegel,Factory Warehouse,bucket,cakegel,packing material,Plastic 18kg bucket,pcs,20kg plastic bucket 50pcs,50.0,300.0,15000.0,0.0,15000.0
8/27/2019,Vendor cash partys,SERVICES,None,PAK Rupee,stearic acid,Factory Warehouse,foodChem,cakegel,raw material,Stearic Acid,kg,staric acid 05kg,5.0,270.0,1350.0,0.0,1350.0
8/28/2019,Atif Riaz (Rafhan Corn Starch),RAW MATERIAL,None,PAK Rupee,starchCorn,Factory Warehouse,flour,cracker,raw material,corn starch rafhan 034010,kg,corn starch 600bags @86.112,30000.0,86.11,2583360.0,0.0,2583360.0
8/30/2019,Vendor cash partys,SERVICES,None,PAK Rupee,powderGinger,Factory Warehouse,vegetable powder,seasoning,raw material,ginger powder (Sounth),kg,ginger powder 50kg,50.0,560.0,28000.0,0.0,28000.0
8/30/2019,Humayun Cargill ( javed sarvana ),RAW MATERIAL,None,PAK Rupee,cookingOil,Factory Warehouse,Fat,chocolate,raw material,Oclona Oil,kg,oclona oil 01drum,190.0,240.0,45600.0,0.0,45600.0
8/30/2019,Flavor M.A.J Flavor,RAW MATERIAL,None,PAK Rupee,chickenOil,Factory Warehouse,Flavors,seasoning,raw material,Chicken Flavor k-0304153,kg,chicken flavor 03 can,75.0,4900.0,367500.0,0.0,367500.0
8/31/2019,Ahmed Impex,GENERAL & CONSUMABLE,None,PAK Rupee,acid citric,Factory Warehouse,foodChem,seasoning,raw material,CITRIC ACID,kg,citric acid 01 bag,25.0,156.4,3910.0,0.0,3910.0
8/31/2019,Khizer Printers,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,displayBox,soup & ckp,packing material,Display Box Chicken powder 100gm (150x165x130mm),pcs,cp 100gm display box 2340pcs,2340.0,17.75,41535.0,0.0,41535.0
9/2/2019,nadeem chemical jodia ,RAW MATERIAL,None,PAK Rupee,xanthanGum,Factory Warehouse,foodChem,whipCream,raw material,Xanthan Gum,kg,xanthan gum 25kg ,25.0,525.0,13125.0,0.0,13125.0
9/2/2019,Khamissa International,RAW MATERIAL,None,PAK Rupee,proteinSodiumCaseinate,Factory Warehouse,milkAndProteins,whipCream,raw material,sodium Cassienate,kg,casinate 02 bags,40.0,2750.0,110000.0,0.0,110000.0
9/2/2019,S.B.R & CO. Malt,SERVICES,None,PAK Rupee,maltExtractLiquid,Factory Warehouse,glucose & sugar,mingalz,raw material,Malt Extract,kg,malt 02 drum,600.0,260.0,156000.0,26520.0,182520.0
9/3/2019,Humayun Cargill ( javed sarvana ),RAW MATERIAL,None,PAK Rupee,lecithin,Factory Warehouse,emulsifier,chocolate,raw material,soya lecithin,kg,soy lecithin 01 drum,200.0,240.0,48000.0,0.0,48000.0
9/3/2019,Deer food industries,RAW MATERIAL,None,PAK Rupee,dipChocolate,Factory Warehouse,partiallyFinished,mingalz,raw material,dipChocolate,kg,dip chocolate 260kg,260.0,250.0,65000.0,11050.0,76050.0
9/3/2019,Vendor cash partys,SERVICES,None,PAK Rupee,cracker,Factory Warehouse,bag,cracker,packing material,cracker 200gm box inner PP pouch,kg,cracker 200gm box inner 10kg,10.0,245.0,2450.0,0.0,2450.0
9/3/2019,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,powderGarlic,Factory Warehouse,vegetable powder,seasoning,raw material,Garlic Powder Local,kg,garlic powder 160kg,160.0,360.0,57600.0,0.0,57600.0
9/3/2019,Hub Salt Refinery,RAW MATERIAL,None,PAK Rupee,salt,Factory Warehouse,foodChem,seasoning,raw material,salt,kg,salt 20bags,1000.0,7.5,7500.0,0.0,7500.0
9/3/2019,Hub Salt Refinery,RAW MATERIAL,None,PAK Rupee,salt,Factory Warehouse,foodChem,seasoning,raw material,salt,kg,salt 30 bags,1500.0,7.5,11250.0,0.0,11250.0
9/3/2019,Al-Ameen Salt,RAW MATERIAL,None,PAK Rupee,salt,Factory Warehouse,foodChem,seasoning,raw material,salt,kg,salt 150bags,7500.0,7.25,54375.0,0.0,54375.0
9/4/2019,Hussain Can,PACKING MATERIAL,None,PAK Rupee,cakegel,Factory Warehouse,bucket,cakegel,packing material,Plastic 1kg bucket,pcs,plastic 1kg bucket 3000pcs,3000.0,36.0,108000.0,0.0,108000.0
9/4/2019,A one Packages Cartons,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,cartons,soup & ckp,packing material,Dashi MC1 1kg cracker Carton (dimension 410x325x355 mm),pcs,dashi cracker 1kg ctn 288pcs,288.0,76.0,21888.0,3720.96,25608.96
9/5/2019,Brother Enterprise,RAW MATERIAL,None,PAK Rupee,yeastExtract,Factory Warehouse,milkAndProteins,seasoning,raw material,INACTIVE DRIED YEAST,kg,YEAST EXTRACT 1000KG,1000.0,1180.0,1180000.0,200600.0,1380600.0
9/6/2019,Unity Foods Limited,RAW MATERIAL,None,PAK Rupee,HPKO,Factory Warehouse,Fat,whipCream,raw material,WILCOTE 380,kg,fat wilkote 70ctn,1400.0,188.03,263242.0,44751.14,307993.14
9/6/2019,Al Habib Masala,RAW MATERIAL,None,PAK Rupee,powderGarlic,Factory Warehouse,vegetable powder,seasoning,raw material,Garlic Powder Local,kg,ginger powder 300kg garlic powder 175kg,175.0,310.0,54250.0,0.0,54250.0
9/6/2019,Al Habib Masala,RAW MATERIAL,None,PAK Rupee,powderGinger,Factory Warehouse,vegetable powder,seasoning,raw material,ginger powder (Sounth),kg,ginger powder 300kg garlic powder 175kg,300.0,310.0,93000.0,0.0,93000.0
9/6/2019,Makkah traders ,RAW MATERIAL,None,PAK Rupee,proteinWheatGluten,Factory Warehouse,milkAndProteins,extrusion,raw material,Wheat Gluten,kg,gluten 06 bags,150.0,311.97,46795.0,7955.15,54750.15
9/6/2019,A one Packages Cartons,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,cartons,soup & ckp,packing material,Dashi MC1 1kg cracker Carton (dimension 410x325x355 mm),pcs,dashi cracker 1kg ctn 2777pcs,2777.0,76.0,211052.0,35878.84,246930.84
9/7/2019,Ahmed Impex,GENERAL & CONSUMABLE,None,PAK Rupee,white,Factory Warehouse,food color,cracker,raw material,TITANIUM DIOXIDE,kg,titanium di oxide 01bag,25.0,500.0,12500.0,0.0,12500.0
9/7/2019,Hub Salt Refinery,RAW MATERIAL,None,PAK Rupee,salt,Factory Warehouse,foodChem,seasoning,raw material,salt,kg,hub salt 44 bags,2200.0,7.5,16500.0,0.0,16500.0
9/11/2019,F&A International,PACKING MATERIAL,None,PAK Rupee,mingalz,Factory Warehouse,cartons,mingalz,packing material,Funchies MC1 Carton (dimension 540 x 457 x 406mm),pcs,funchies master carton 1000pcs ,1000.0,100.0,100000.0,17000.0,117000.0
9/11/2019,F&A International,PACKING MATERIAL,None,PAK Rupee,mingalz,Factory Warehouse,cartons,mingalz,packing material,Funchies MC1 Carton (dimension 540 x 457 x 406mm),pcs,funchies master carton 563pcs,563.0,100.0,56300.0,9571.0,65871.0
9/12/2019,GUIDES CORPORATION,RAW MATERIAL,None,PAK Rupee,hpmc,Factory Warehouse,foodChem,whipCream,raw material,HPMC methyl cellulose A15 ,kg,hpmca4m 01 ctn,16.0,3190.0,51040.0,0.0,51040.0
9/12/2019,ANGEL YEAST EXTRACT CO. LTD,International Supplier,None,US Dollar,yeastExtract,Factory Warehouse,milkAndProteins,seasoning,raw material,INACTIVE DRIED YEAST,kg,yeast extract 4ton,4000.0,4.35,17400.0,0.0,17400.0
9/14/2019,Ahmed Impex,GENERAL & CONSUMABLE,None,PAK Rupee,white,Factory Warehouse,food color,cracker,raw material,TITANIUM DIOXIDE,kg,titanium di oxide 40 bags,1000.0,500.0,500000.0,0.0,500000.0
9/14/2019,Hub Salt Refinery,RAW MATERIAL,None,PAK Rupee,salt,Factory Warehouse,foodChem,seasoning,raw material,salt,kg,salt hub 100bags,5000.0,7.5,37500.0,0.0,37500.0
9/14/2019,Flavor M.A.J Flavor,RAW MATERIAL,None,PAK Rupee,chickenOil,Factory Warehouse,Flavors,seasoning,raw material,Chicken Flavor k-0304153,kg,chicken flavor 05 can,125.0,4900.0,612500.0,0.0,612500.0
9/14/2019,Habib ADM Limited,RAW MATERIAL,None,PAK Rupee,sorbitol,Factory Warehouse,glucose & sugar,cakegel,raw material,Sorbitol,kg,sorbitol 01 drum,275.0,134.58,37010.0,0.0,37010.0
9/16/2019,Deer food industries,RAW MATERIAL,None,PAK Rupee,dipChocolate,Factory Warehouse,partiallyFinished,mingalz,raw material,dipChocolate,kg,dip chocolate 600kg,600.0,250.0,150000.0,25500.0,175500.0
9/16/2019,Al-Ameen Salt,RAW MATERIAL,None,PAK Rupee,salt,Factory Warehouse,foodChem,seasoning,raw material,salt,kg,salt al ameen 100 bags,5000.0,7.25,36250.0,0.0,36250.0
9/16/2019,Khamissa International,RAW MATERIAL,None,PAK Rupee,proteinSodiumCaseinate,Factory Warehouse,milkAndProteins,whipCream,raw material,sodium Cassienate,kg,casinate 01 bag,20.0,2750.0,55000.0,0.0,55000.0
9/18/2019,Hub Salt Refinery,RAW MATERIAL,None,PAK Rupee,salt,Factory Warehouse,foodChem,seasoning,raw material,salt,kg,salt hub 106 bags,5300.0,7.5,39750.0,0.0,39750.0
9/18/2019,Mirpurkhas Sugar Mills ltd,RAW MATERIAL,None,PAK Rupee,sugar,Factory Warehouse,glucose & sugar,others,raw material,sugar refined pharma grade,kg,sugar pharma grade 200bags,10000.0,65.0,650000.0,0.0,650000.0
9/19/2019,Flavor M.A.J Flavor,RAW MATERIAL,None,PAK Rupee,tween60,Factory Warehouse,emulsifier,whipCream,raw material,Polysorbate 7462 ,kg,indian oil 04 bucket,80.0,1300.0,104000.0,0.0,104000.0
9/19/2019,F&A International,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,cartons,soup & ckp,packing material,Dashi MC2 1kg pouch Carton (dimension 415 x 340 x 176 mm),pcs,1kg pouch ctn 2525 pcs,2525.0,64.0,161600.0,27472.0,189072.0
9/19/2019,Khizer Printers,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,displayBox,soup & ckp,packing material,Display Box Chicken powder 100gm (150x165x130mm),pcs,cp 100gm display box 5400 pcs,5400.0,17.75,95850.0,0.0,95850.0
9/19/2019,Hussain Can,PACKING MATERIAL,None,PAK Rupee,cakegel,Factory Warehouse,bucket,cakegel,packing material,Plastic 18kg bucket,pcs,plastic bucket 20kg 100pcs,100.0,300.0,30000.0,0.0,30000.0
9/20/2019,Atif Riaz (Rafhan Corn Starch),RAW MATERIAL,None,PAK Rupee,starchCorn,Factory Warehouse,flour,cracker,raw material,corn starch rafhan 034010,kg,corn starch 50bags @86.112,2500.0,86.11,215280.0,0.0,215280.0
9/20/2019,Vendor cash partys,SERVICES,None,PAK Rupee,stearic acid,Factory Warehouse,foodChem,cakegel,raw material,Stearic Acid,kg,staric acid 05kg,25.0,270.0,6750.0,0.0,6750.0
9/20/2019,Willmar Trading company PTE. LTD,International Supplier,None,US Dollar,HPKO,Factory Warehouse,Fat,whipCream,raw material,HPKO (wilcote 380),kg,wilcote 380 17.140mton @ usd  770/mton,17140.0,0.77,13197.8,0.0,13197.8
9/20/2019,Willmar Trading company PTE. LTD,International Supplier,None,US Dollar,HPKO,Factory Warehouse,Fat,whipCream,raw material,HPKS (ULTRA CHOCO),kg,ultrac hoco fat 5.720mton @ usd  995/mton,5720.0,1.0,5691.4,0.0,5691.4
9/23/2019,Atif Riaz (Rafhan Corn Starch),RAW MATERIAL,None,PAK Rupee,starchCorn,Factory Warehouse,flour,cracker,raw material,corn starch rafhan 034010,kg,corn starch 150bags @86.112,7500.0,86.11,645840.0,0.0,645840.0
9/23/2019,Atif Riaz (Rafhan Corn Starch),RAW MATERIAL,None,PAK Rupee,starchCorn,Factory Warehouse,flour,cracker,raw material,corn starch rafhan 034010,kg,corn starch 300bags @86.112,15000.0,86.11,1291680.0,0.0,1291680.0
9/24/2019,Hussain Can,PACKING MATERIAL,None,PAK Rupee,cakegel,Factory Warehouse,bucket,cakegel,packing material,Plastic 18kg bucket,pcs,plastic bucket 20kg 100 pcs,100.0,300.0,30000.0,0.0,30000.0
9/24/2019,Humayun Cargill ( javed sarvana ),RAW MATERIAL,None,PAK Rupee,proteinSodiumCaseinate,Factory Warehouse,milkAndProteins,whipCream,raw material,sodium Cassienate Lactonat EN,kg,sodium cassienate lactonat 125kg ,125.0,2200.0,275000.0,0.0,275000.0
9/25/2019,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,riceflour,Factory Warehouse,flour,mingalz,raw material,Rice Flour,kg,rice floure 1500kg,1500.0,58.0,87000.0,0.0,87000.0
9/25/2019,Qureshi Flour Mills,RAW MATERIAL,None,PAK Rupee,maidaSoft,Factory Warehouse,flour,cracker,raw material,soft Maida,kg,soft maida 30 bags,1500.0,48.0,72000.0,0.0,72000.0
9/25/2019,Ellahi flour mills,RAW MATERIAL,None,PAK Rupee,maidaSoft,Factory Warehouse,flour,cracker,raw material,soft Maida,kg,soft maida 600kg,600.0,43.0,25800.0,0.0,25800.0
9/25/2019,Vendor cash partys,SERVICES,None,PAK Rupee,stearic acid,Factory Warehouse,foodChem,cakegel,raw material,Stearic Acid,kg,stearic acid 25 kg,25.0,270.0,6750.0,0.0,6750.0
9/26/2019,Deer food industries,RAW MATERIAL,None,PAK Rupee,dipChocolate,Factory Warehouse,partiallyFinished,mingalz,raw material,dipChocolate,kg,dip chocolate 500kg,500.0,250.0,125000.0,21250.0,146250.0
9/26/2019,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,riceflour,Factory Warehouse,flour,mingalz,raw material,Rice Flour,kg,rice flour 30 bags,1500.0,58.0,87000.0,0.0,87000.0
9/26/2019,Flavor M.A.J Flavor,RAW MATERIAL,None,PAK Rupee,lime,Factory Warehouse,Flavors,seasoning,raw material,Lime Flavor k-0308797,kg,lime flavor 10kg,10.0,1000.0,10000.0,0.0,10000.0
9/26/2019,F&A International,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,cartons,soup & ckp,packing material,Dashi MC3 bucket Carton (dimension 400 x 266 x 273.75 mm),pcs,1kg bucket carton 2145pcs,2146.0,56.0,120176.0,20429.92,140605.92
9/26/2019,ECOLEX SDN. BHD. | AMIN TECH,International Supplier,None,US Dollar,PGMS,Factory Warehouse,emulsifier,cakegel,raw material,EKOLITE PG 95 S GLYCOL ESTER BEADS,kg,EKOLITE PG 95S 1000KG @ 4000/ton,1000.0,4.0,4000.0,0.0,4000.0
9/27/2019,Atif Riaz (Rafhan Corn Starch),RAW MATERIAL,None,PAK Rupee,starchCorn,Factory Warehouse,flour,cracker,raw material,corn starch rafhan 034010,kg,corn starch 100bags @86.112,5000.0,86.11,430560.0,0.0,430560.0
9/27/2019,Atif Riaz (Rafhan Corn Starch),RAW MATERIAL,None,PAK Rupee,starchCorn,Factory Warehouse,flour,cracker,raw material,corn starch rafhan 034010F,kg,rafan starch 200 bags,10000.0,86.11,861120.0,0.0,861120.0
9/27/2019,A one Packages Cartons,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,cartons,soup & ckp,packing material,Dashi MC1 1kg cracker Carton (dimension 410x325x355 mm),pcs,dashi cracker 1kg carton 2665pcs,2665.0,76.0,202540.0,34431.8,236971.8
9/28/2019,Khizer Printers,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,displayBox,soup & ckp,packing material,Display Box Chicken powder 100gm (150x165x130mm),pcs,cp 100gm display box 5000pcs,5000.0,17.75,88750.0,0.0,88750.0
9/28/2019,Habib ADM Limited,RAW MATERIAL,None,PAK Rupee,sorbitol,Factory Warehouse,glucose & sugar,cakegel,raw material,Sorbitol,kg,sorbitol 01 drum,275.0,134.58,37009.5,0.0,37009.5
9/28/2019,Khizer Printers,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,displayBox,soup & ckp,packing material,Display Box Soups (150x130x165mm),pcs,soup display box 2550 pcs,2550.0,17.75,45262.5,0.0,45262.5
9/30/2019,Klarg Exports,Local Supplier,None,PAK Rupee,maltodexterin,Factory Warehouse,glucose & sugar,seasoning,raw material,maltodextrin tyte&lyle,kg,maltodextrin 04 bags,100.0,215.4,21540.0,3661.8,25201.8
9/30/2019,Ahmed Impex,GENERAL & CONSUMABLE,None,PAK Rupee,sio2,Factory Warehouse,foodChem,seasoning,raw material,sio2,kg,sio2 25 bags,350.0,350.0,122500.0,0.0,122500.0
9/30/2019,Usman Ice Box Maker,PACKING MATERIAL,None,PAK Rupee,whipcream,Factory Warehouse,cartons,whipCream,packing material,Ice box,pcs,ice box 500pcs,500.0,194.0,97000.0,0.0,97000.0
10/2/2019,REDA FZE UAE,International Supplier,None,US Dollar,yeastExtract,Factory Warehouse,milkAndProteins,seasoning,raw material,Bionis YE NS,kg,bionis ye38 (inactive dried yeast) cfr karachi qty9800 ,9800.0,3.95,38710.0,0.0,38710.0
10/3/2019,Speciality Printers,PACKING MATERIAL,None,PAK Rupee,cracker,Factory Warehouse,filmFlexiblePackaging,cracker,packing material,cracker 100gm roll (new),kg,cracker 100gm roll 425.76kg,425.76,405.0,172432.8,29313.58,201746.38
10/3/2019,Speciality Printers,PACKING MATERIAL,None,PAK Rupee,cracker,Factory Warehouse,filmFlexiblePackaging,cracker,packing material,cracker 500gm roll (new),kg,cracker 500gm roll 1000kg,891.5,405.0,361057.5,61379.78,422437.28
10/3/2019,Humayun wellchem Industries,RAW MATERIAL,None,PAK Rupee,proteinWheatGluten,Factory Warehouse,milkAndProteins,extrusion,raw material,Wheat Gluten,kg,gluten,100.0,362.0,36200.0,0.0,36200.0
10/4/2019,Kamil chocolate mukka chowk,RAW MATERIAL,None,PAK Rupee,dipChocolate,Factory Warehouse,partiallyFinished,mingalz,raw material,dipChocolate,kg,kamil chocolate 180kg,180.0,240.0,43200.0,0.0,43200.0
10/4/2019,Qureshi Flour Mills,RAW MATERIAL,None,PAK Rupee,maidaHard,Factory Warehouse,flour,mingalz,raw material,Hard Maida,kg,hard maida 60 bags,3000.0,48.0,144000.0,0.0,144000.0
10/5/2019,Speciality Printers,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,filmFlexiblePackaging,soup & ckp,packing material,chicken powder 100gm roll (new),kg,cp 100gm roll 90pcs,1079.88,480.0,518342.4,88118.21,606460.61
10/5/2019,Al Habib Masala,RAW MATERIAL,None,PAK Rupee,powderGinger,Factory Warehouse,vegetable powder,seasoning,raw material,ginger powder (Sounth),kg,ginger powder 10 bags,300.0,310.0,93000.0,0.0,93000.0
10/5/2019,Flavor M.A.J Flavor,RAW MATERIAL,None,PAK Rupee,chickenOil,Factory Warehouse,Flavors,seasoning,raw material,Chicken Flavor k-0304153,kg,chicken flavor 03 can,75.0,4900.0,367500.0,0.0,367500.0
10/7/2019,Khizer Printers,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,displayBox,soup & ckp,packing material,Display Box Chicken powder 100gm (150x165x130mm),pcs,cp 100gm display box 1550pcs,1550.0,17.75,27512.5,0.0,27512.5
10/7/2019,Khizer Printers,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,displayBox,soup & ckp,packing material,Display Box Soups (150x130x165mm),pcs,soup display box 4550pcs,4550.0,17.75,80762.5,0.0,80762.5
10/8/2019,Vendor cash partys,SERVICES,None,PAK Rupee,cracker,Factory Warehouse,bag,cracker,packing material,cracker 200gm box inner PP pouch,kg,200gm plastic bags 06 kg,5.0,240.0,1200.0,0.0,1200.0
10/8/2019,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,powderRedChilli,Factory Warehouse,vegetable powder,seasoning,raw material,red chilli,kg,red chilli powder 30kg,30.0,340.0,10200.0,0.0,10200.0
10/8/2019,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,powderGinger,Factory Warehouse,vegetable powder,seasoning,raw material,ginger powder (Sounth),kg,ginger powder 100kg,84.0,580.0,48720.0,0.0,48720.0
10/8/2019,CENTER OF CHEMICAL,RAW MATERIAL,None,PAK Rupee,PropyleneGlycolLiquid,Factory Warehouse,glucose & sugar,cakegel,raw material,Propylene glycol PG,kg,pg 01 drum,215.0,325.0,69875.0,0.0,69875.0
10/8/2019,Vendor cash partys,SERVICES,None,PAK Rupee,cookingOil,Factory Warehouse,Fat,crackers,raw material,COOKING OIL ,kg,vagitable oil 02 can,32.0,184.38,5900.0,0.0,5900.0
10/9/2019,Deer food industries,RAW MATERIAL,None,PAK Rupee,dipChocolate,Factory Warehouse,partiallyFinished,mingalz,raw material,dipChocolate,kg,dip chocolate 500kg,500.0,250.0,125000.0,21250.0,146250.0
10/10/2019,Al-Ameen Salt,RAW MATERIAL,None,PAK Rupee,salt,Factory Warehouse,foodChem,seasoning,raw material,salt,kg,salt 150 bags,7500.0,7.25,54375.0,0.0,54375.0
10/12/2019,N.a Enterprises,RAW MATERIAL,None,PAK Rupee,CocoaPowder,Factory Warehouse,milkAndProteins,chocolate,raw material,Cocoa Powder,kg,jb cocoa powder 02 bags,50.0,579.16,28958.0,0.0,28958.0
10/12/2019,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,riceflour,Factory Warehouse,flour,mingalz,raw material,Rice Flour,kg,rice flour 1500kg ,1500.0,58.0,87000.0,0.0,87000.0
10/12/2019,F&A International,PACKING MATERIAL,None,PAK Rupee,mingalz,Factory Warehouse,cartons,mingalz,packing material,Funchies MC1 Carton (dimension 540 x 457 x 406mm),pcs,funchies ctn 1409pcs,1409.0,100.0,140900.0,23953.0,164853.0
10/14/2019,PERFECT FOOD INDUSTRIES LAHORE,RAW MATERIAL,None,PAK Rupee,ad Leeks,Factory Warehouse,dehydratedVegetables,soups,raw material,leeks flakes,kg,leeks flakes 140kg,150.0,650.0,97500.0,0.0,97500.0
10/14/2019,Hub Salt Refinery,RAW MATERIAL,None,PAK Rupee,salt,Factory Warehouse,foodChem,seasoning,raw material,salt,kg,super fine salt 60bags,3000.0,7.5,22500.0,0.0,22500.0
10/15/2019,Hub Salt Refinery,RAW MATERIAL,None,PAK Rupee,salt,Factory Warehouse,foodChem,seasoning,raw material,salt,kg,super fine salt 50bags,2500.0,7.5,18750.0,0.0,18750.0
10/15/2019,Chemicalwala Corp. Jodia,RAW MATERIAL,None,PAK Rupee,maltodexterin,Factory Warehouse,glucose & sugar,seasoning,raw material,maltodextrin tyte&lyle,kg,maltodextrian 20 bags,500.0,148.0,74000.0,0.0,74000.0
10/15/2019,International Flavor & Fragrances Turkey,International Supplier,None,US Dollar,chickenIFF,Factory Warehouse,Flavors,seasoning,raw material,Chicken Flavor IFF,kg,FOOD FLAVOR 500KG,500.0,18.2,9100.0,0.0,9100.0
10/15/2019,F&A International,PACKING MATERIAL,None,PAK Rupee,mingalz,Factory Warehouse,cartons,mingalz,packing material,Funchies MC1 Carton (dimension 540 x 457 x 406mm),pcs,funchies mc1 carton 1200pcs,1200.0,100.0,120000.0,20400.0,140400.0
10/15/2019,Habib ADM Limited,RAW MATERIAL,None,PAK Rupee,sorbitol,Factory Warehouse,glucose & sugar,cakegel,raw material,Sorbitol,kg,sorbitol 2drum 550kg ,550.0,134.55,74003.0,0.0,74003.0
10/15/2019,CENTER OF CHEMICAL,RAW MATERIAL,None,PAK Rupee,calciumCarbonate,Factory Warehouse,foodChem,mingalz,raw material,calcium carbonate,kg,calsium carbonate 04 bags,100.0,38.0,3800.0,0.0,3800.0
10/15/2019,Vendor cash partys,SERVICES,None,PAK Rupee,potatoFlakes,Factory Warehouse,flour,cracker,raw material,potato flakes micro,kg,POTATO FLAKES 40KG @330,40.0,330.0,13200.0,0.0,13200.0
